SeniorCitizen,tenure,NumbervMailMessages,TotalDayMinutes,TotalDayCalls,TotalEveMinutes,TotalEveCalls,TotalNightMinutes,TotalNightCalls,TotalIntlMinutes,TotalIntlCalls,CustomerServiceCalls,TotalCall,gender_Female,gender_Male,MaritalStatus_No,MaritalStatus_Yes,Dependents_No,Dependents_Yes,PhoneService_Yes,MultipleLines_No,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,InternationalPlan_No,InternationalPlan_Yes,VoiceMailPlan_No,VoiceMailPlan_Yes,TotalRevenue_Grouped_Other,Churn
0.0,1.1607890049632794,0.6524035592678846,0.6600455186645369,-0.18557843951194145,-1.2784581084820843,-0.5263822491149174,-0.6554640913535176,0.0013913374438311466,-0.6548166194844575,-0.13183763424572945,-0.29500098306522915,-2.1006827069805993,1.0276858402764983,-1.0276858402764983,-1.1041020234994816,1.1041020234994818,-1.428656149729732,1.428656149729732,0.0,0.3196600376689992,-0.31966003766899925,-0.6715825143451861,1.4075569110912136,-0.7398336032147128,1.2074620498259632,-0.7398336032147128,-0.5610640778095549,-0.7941197788066974,-0.7398336032147128,1.689135634208041,-0.8097763301788984,-0.7398336032147128,1.7310120963465365,-0.826639784509143,-0.7398336032147128,1.7779338258603417,-0.7826122013902661,-0.7398336032147128,1.6593307019333217,-0.7706972006150404,-0.7398336032147128,1.6292959409382317,-1.07706906490568,1.8368494080984419,-0.553203834728777,-0.9830420547545085,0.9830420547545085,1.950024015221998,-0.5174769818825227,-0.6021900613525886,-0.6772321064741286,0.32758047881347035,-0.32758047881347013,-1.6170861022341643,1.6170861022341638,0.0,0
0.0,1.117794430767931,1.091422550392427,-1.2465332286099173,0.0728543084170717,-0.22187572735534977,0.1469053220112892,0.8174846120689931,0.5810572999800341,0.8918791923906773,1.3183763424572958,1.842473531187834,0.5648240551699821,-0.9730600158225489,0.9730600158225489,-1.1041020234994816,1.1041020234994818,-1.428656149729732,1.428656149729732,0.0,0.3196600376689992,-0.31966003766899925,-0.6715825143451861,-0.7104508472234659,1.3516552852625032,-0.8281833786363209,1.3516552852625032,-0.5610640778095549,-0.7941197788066974,1.3516552852625032,-0.5920187696879885,-0.8097763301788984,1.3516552852625032,-0.5776967140268152,-0.826639784509143,1.3516552852625032,-0.5624506297449184,-0.7826122013902661,1.3516552852625032,-0.6026526230334517,-0.7706972006150404,1.3516552852625032,-0.6137620397090736,-1.07706906490568,-0.5444104430070061,1.8076519670010738,1.0172504779053064,-1.0172504779053064,-0.5128141972580775,1.9324531042175455,-0.6021900613525886,-0.6772321064741286,0.32758047881347035,-0.32758047881347013,-1.6170861022341643,1.6170861022341638,0.0,0
0.0,-0.08605364670182068,1.3841018778087888,-0.44136451462150256,-2.5631597204588625,0.720481531487413,0.9237755963876815,-1.603687730723689,0.5810572999800341,0.8918791923906773,0.8349716835562874,0.7737362740613024,-0.5606121332935967,-0.9730600158225489,0.9730600158225489,0.9057134021279202,-0.9057134021279201,0.6999584890942272,-0.6999584890942272,0.0,0.3196600376689992,-0.31966003766899925,-0.6715825143451861,-0.7104508472234659,1.3516552852625032,-0.8281833786363209,1.3516552852625032,-0.5610640778095549,-0.7941197788066974,1.3516552852625032,-0.5920187696879885,-0.8097763301788984,1.3516552852625032,-0.5776967140268152,-0.826639784509143,1.3516552852625032,-0.5624506297449184,-0.7826122013902661,1.3516552852625032,-0.6026526230334517,-0.7706972006150404,1.3516552852625032,-0.6137620397090736,-1.07706906490568,1.8368494080984419,-0.553203834728777,-0.9830420547545085,0.9830420547545085,1.950024015221998,-0.5174769818825227,-0.6021900613525886,-0.6772321064741286,0.32758047881347035,-0.32758047881347013,-1.6170861022341643,1.6170861022341638,0.0,0
0.0,1.762713043698155,-0.5914835822516527,2.4773720735865017,-0.18557843951194145,-2.747066823561715,1.1827323545131456,0.9435012613099091,-0.05130556824127821,-0.4228122477031874,2.768590319160321,-0.29500098306522915,0.772141247781694,1.0276858402764983,-1.0276858402764983,-1.1041020234994816,1.1041020234994818,-1.428656149729732,1.428656149729732,0.0,0.3196600376689992,-0.31966003766899925,-0.6715825143451861,-0.7104508472234659,1.3516552852625032,-0.8281833786363209,1.3516552852625032,-0.5610640778095549,-0.7941197788066974,1.3516552852625032,-0.5920187696879885,-0.8097763301788984,1.3516552852625032,-0.5776967140268152,-0.826639784509143,1.3516552852625032,-0.5624506297449184,-0.7826122013902661,1.3516552852625032,-0.6026526230334517,-0.7706972006150404,1.3516552852625032,-0.6137620397090736,-1.07706906490568,-0.5444104430070061,1.8076519670010738,1.0172504779053064,-1.0172504779053064,1.950024015221998,-0.5174769818825227,-0.6021900613525886,-0.6772321064741286,0.32758047881347035,-0.32758047881347013,0.6183962614101614,-0.6183962614101615,0.0,0
0.0,0.38688666944701033,-0.5914835822516527,1.2278413806516504,-0.5990708361983624,-0.2524717422528421,-1.0442957653658456,0.10683334421858125,0.7391480170353621,0.38920305353125884,-0.13183763424572945,-0.29500098306522915,-0.5606121332935967,-0.9730600158225489,0.9730600158225489,-1.1041020234994816,1.1041020234994818,-1.428656149729732,1.428656149729732,0.0,0.3196600376689992,-0.31966003766899925,-0.6715825143451861,1.4075569110912136,-0.7398336032147128,1.2074620498259632,-0.7398336032147128,-0.5610640778095549,1.2592558788835448,-0.7398336032147128,-0.5920187696879885,1.23490890352282,-0.7398336032147128,-0.5776967140268152,1.2097167578182577,-0.7398336032147128,-0.5624506297449184,-0.7826122013902661,-0.7398336032147128,1.6593307019333217,-0.7706972006150404,-0.7398336032147128,1.6292959409382317,-1.07706906490568,1.8368494080984419,-0.553203834728777,1.0172504779053064,-1.0172504779053064,-0.5128141972580775,1.9324531042175455,-0.6021900613525886,-0.6772321064741286,-3.0526849573639168,3.0526849573639168,0.6183962614101614,-0.6183962614101615,0.0,0
0.0,0.9028215597911897,-0.5914835822516527,0.18150184902991304,1.1065853001331243,-1.9862459197774063,-0.26742549098945334,-0.41789171983375784,0.31757277155448727,0.195866077046867,0.35156702465527895,0.7737362740613024,0.6832910223766746,1.0276858402764983,-1.0276858402764983,-1.1041020234994816,1.1041020234994818,0.6999584890942272,-0.6999584890942272,0.0,0.3196600376689992,-0.31966003766899925,-0.6715825143451861,-0.7104508472234659,1.3516552852625032,-0.8281833786363209,1.3516552852625032,-0.5610640778095549,-0.7941197788066974,1.3516552852625032,-0.5920187696879885,-0.8097763301788984,1.3516552852625032,-0.5776967140268152,-0.826639784509143,1.3516552852625032,-0.5624506297449184,-0.7826122013902661,1.3516552852625032,-0.6026526230334517,-0.7706972006150404,1.3516552852625032,-0.6137620397090736,-1.07706906490568,1.8368494080984419,-0.553203834728777,1.0172504779053064,-1.0172504779053064,1.950024015221998,-0.5174769818825227,-0.6021900613525886,-0.6772321064741286,0.32758047881347035,-0.32758047881347013,0.6183962614101614,-0.6183962614101615,0.0,0
0.0,1.6767238953074586,-0.5914835822516527,1.3455783152442962,2.3470624901923873,-0.9928953027721561,0.25048802526147484,-1.0892919002156876,0.21217896018426857,-0.11347308532816022,0.35156702465527895,0.7737362740613024,1.6310267600302146,1.0276858402764983,-1.0276858402764983,0.9057134021279202,-0.9057134021279201,0.6999584890942272,-0.6999584890942272,0.0,0.3196600376689992,-0.31966003766899925,-0.6715825143451861,-0.7104508472234659,1.3516552852625032,-0.8281833786363209,1.3516552852625032,-0.5610640778095549,-0.7941197788066974,1.3516552852625032,-0.5920187696879885,-0.8097763301788984,1.3516552852625032,-0.5776967140268152,-0.826639784509143,1.3516552852625032,-0.5624506297449184,-0.7826122013902661,1.3516552852625032,-0.6026526230334517,-0.7706972006150404,1.3516552852625032,-0.6137620397090736,-1.07706906490568,1.8368494080984419,-0.553203834728777,1.0172504779053064,-1.0172504779053064,-0.5128141972580775,-0.5174769818825227,1.660605287563057,-0.6772321064741286,-3.0526849573639168,3.0526849573639168,0.6183962614101614,-0.6183962614101615,0.0,0
0.0,-0.6879776854366966,1.3841018778087888,-0.4907380678377732,1.1065853001331243,-0.11988901103037543,2.5810988483906514,1.5673869673878866,-0.7363653421476999,1.1238835641719473,-1.0986469520477462,-0.29500098306522915,1.690260243633561,1.0276858402764983,-1.0276858402764983,-1.1041020234994816,1.1041020234994818,-1.428656149729732,1.428656149729732,0.0,0.3196600376689992,-0.31966003766899925,-0.6715825143451861,-0.7104508472234659,1.3516552852625032,-0.8281833786363209,1.3516552852625032,-0.5610640778095549,-0.7941197788066974,1.3516552852625032,-0.5920187696879885,-0.8097763301788984,1.3516552852625032,-0.5776967140268152,-0.826639784509143,1.3516552852625032,-0.5624506297449184,-0.7826122013902661,1.3516552852625032,-0.6026526230334517,-0.7706972006150404,1.3516552852625032,-0.6137620397090736,-1.07706906490568,-0.5444104430070061,1.8076519670010738,1.0172504779053064,-1.0172504779053064,1.950024015221998,-0.5174769818825227,-0.6021900613525886,-0.6772321064741286,0.32758047881347035,-0.32758047881347013,-1.6170861022341643,1.6170861022341638,0.0,0
0.0,-1.1179234273901792,-0.5914835822516527,1.0303471677865672,1.41670459764794,1.874971160286123,-0.4227995458647318,-0.34971877844113086,-1.1052436819434652,-0.19080787592191667,0.8349716835562874,-1.3637382401917606,-0.05712752266515356,-0.9730600158225489,0.9730600158225489,0.9057134021279202,-0.9057134021279201,0.6999584890942272,-0.6999584890942272,0.0,0.3196600376689992,-0.31966003766899925,1.4890203044892787,-0.7104508472234659,-0.7398336032147128,-0.8281833786363209,-0.7398336032147128,1.782327615598022,1.2592558788835448,-0.7398336032147128,-0.5920187696879885,1.23490890352282,-0.7398336032147128,-0.5776967140268152,1.2097167578182577,-0.7398336032147128,-0.5624506297449184,1.277772053928657,-0.7398336032147128,-0.6026526230334517,1.2975264464460947,-0.7398336032147128,-0.6137620397090736,0.928445568239924,-0.5444104430070061,-0.553203834728777,-0.9830420547545085,0.9830420547545085,-0.5128141972580775,-0.5174769818825227,1.660605287563057,-0.6772321064741286,0.32758047881347035,-0.32758047881347013,0.6183962614101614,-0.6183962614101615,0.0,1
0.0,-0.0430590725064724,0.9450828866842463,1.5753552359815555,1.7785104447485585,-1.0540873325671407,-0.21563413936436052,-1.2462962500896155,0.47566348860981533,-0.8481535959688493,-0.13183763424572945,-0.29500098306522915,1.1275421494017714,1.0276858402764983,-1.0276858402764983,0.9057134021279202,-0.9057134021279201,0.6999584890942272,-0.6999584890942272,0.0,0.3196600376689992,-0.31966003766899925,1.4890203044892787,-0.7104508472234659,-0.7398336032147128,1.2074620498259632,-0.7398336032147128,-0.5610640778095549,-0.7941197788066974,-0.7398336032147128,1.689135634208041,-0.8097763301788984,-0.7398336032147128,1.7310120963465365,-0.826639784509143,-0.7398336032147128,1.7779338258603417,-0.7826122013902661,-0.7398336032147128,1.6593307019333217,-0.7706972006150404,-0.7398336032147128,1.6292959409382317,-1.07706906490568,1.8368494080984419,-0.553203834728777,1.0172504779053064,-1.0172504779053064,-0.5128141972580775,-0.5174769818825227,-0.6021900613525886,1.4765986290967403,0.32758047881347035,-0.32758047881347013,-1.6170861022341643,1.6170861022341638,0.0,0
0.0,-0.12904822089716897,-0.5914835822516527,0.07705779414934033,1.003212200961519,-1.6476500215784913,0.9755669480127742,-0.973604484519109,-0.7363653421476999,0.27320086764062346,-0.6152422931467378,-1.3637382401917606,0.6240575387733284,-0.9730600158225489,0.9730600158225489,-1.1041020234994816,1.1041020234994818,-1.428656149729732,1.428656149729732,0.0,0.3196600376689992,-0.31966003766899925,1.4890203044892787,-0.7104508472234659,-0.7398336032147128,-0.8281833786363209,-0.7398336032147128,1.782327615598022,-0.7941197788066974,-0.7398336032147128,1.689135634208041,-0.8097763301788984,-0.7398336032147128,1.7310120963465365,1.2097167578182577,-0.7398336032147128,-0.5624506297449184,1.277772053928657,-0.7398336032147128,-0.6026526230334517,1.2975264464460947,-0.7398336032147128,-0.6137620397090736,-1.07706906490568,1.8368494080984419,-0.553203834728777,-0.9830420547545085,0.9830420547545085,1.950024015221998,-0.5174769818825227,-0.6021900613525886,-0.6772321064741286,0.32758047881347035,-0.32758047881347013,0.6183962614101614,-0.6183962614101615,0.0,0
0.0,1.8916967662842,1.3841018778087888,0.31632962896665223,-0.5990708361983624,-0.41972995702580035,-0.26742549098945334,0.9125135606768969,-0.894456059203028,-1.428164525422025,0.35156702465527895,-0.29500098306522915,-1.0048632603186936,-0.9730600158225489,0.9730600158225489,-1.1041020234994816,1.1041020234994818,0.6999584890942272,-0.6999584890942272,0.0,-3.1283234754403035,3.1283234754403035,1.4890203044892787,-0.7104508472234659,-0.7398336032147128,1.2074620498259632,-0.7398336032147128,-0.5610640778095549,-0.7941197788066974,-0.7398336032147128,1.689135634208041,-0.8097763301788984,-0.7398336032147128,1.7310120963465365,-0.826639784509143,-0.7398336032147128,1.7779338258603417,-0.7826122013902661,-0.7398336032147128,1.6593307019333217,-0.7706972006150404,-0.7398336032147128,1.6292959409382317,-1.07706906490568,-0.5444104430070061,1.8076519670010738,-0.9830420547545085,0.9830420547545085,1.950024015221998,-0.5174769818825227,-0.6021900613525886,-0.6772321064741286,0.32758047881347035,-0.32758047881347013,-1.6170861022341643,1.6170861022341638,0.0,0
0.0,-0.601988537046,-0.5914835822516527,-0.9730797031044182,-1.1676228816421914,0.8081901075268911,1.7006458707640737,0.761706750929571,1.1080263568311277,0.9692139829844344,0.8349716835562874,-0.29500098306522915,0.9498416985917327,1.0276858402764983,-1.0276858402764983,0.9057134021279202,-0.9057134021279201,0.6999584890942272,-0.6999584890942272,0.0,0.3196600376689992,-0.31966003766899925,1.4890203044892787,-0.7104508472234659,-0.7398336032147128,1.2074620498259632,-0.7398336032147128,-0.5610640778095549,-0.7941197788066974,-0.7398336032147128,1.689135634208041,1.23490890352282,-0.7398336032147128,-0.5776967140268152,1.2097167578182577,-0.7398336032147128,-0.5624506297449184,1.277772053928657,-0.7398336032147128,-0.6026526230334517,1.2975264464460947,-0.7398336032147128,-0.6137620397090736,-1.07706906490568,1.8368494080984419,-0.553203834728777,1.0172504779053064,-1.0172504779053064,-0.5128141972580775,1.9324531042175455,-0.6021900613525886,-0.6772321064741286,0.32758047881347035,-0.32758047881347013,0.6183962614101614,-0.6183962614101615,0.0,0
0.0,0.3008975210563138,0.5792337274137942,-0.5799902601902623,0.5380332546892954,-1.4151203083575496,0.6648188382622173,-1.407432293381279,-0.6836684364625905,-1.3894971301251464,-1.0986469520477462,-1.3637382401917606,0.17980641174823145,1.0276858402764983,-1.0276858402764983,0.9057134021279202,-0.9057134021279201,0.6999584890942272,-0.6999584890942272,0.0,0.3196600376689992,-0.31966003766899925,-0.6715825143451861,1.4075569110912136,-0.7398336032147128,1.2074620498259632,-0.7398336032147128,-0.5610640778095549,1.2592558788835448,-0.7398336032147128,-0.5920187696879885,-0.8097763301788984,-0.7398336032147128,1.7310120963465365,-0.826639784509143,-0.7398336032147128,1.7779338258603417,-0.7826122013902661,-0.7398336032147128,1.6593307019333217,-0.7706972006150404,-0.7398336032147128,1.6292959409382317,-1.07706906490568,1.8368494080984419,-0.553203834728777,-0.9830420547545085,0.9830420547545085,-0.5128141972580775,-0.5174769818825227,1.660605287563057,-0.6772321064741286,0.32758047881347035,-0.32758047881347013,-1.6170861022341643,1.6170861022341638,0.0,0
