Age,Number of Referrals,Tenure in Months,Monthly Charge,Married_No,Multiple Lines_No,Internet Service_No,Online Security_No,Premium Tech Support_No,Streaming Movies_Yes,Streaming Music_No,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Paperless Billing_No,Payment Method_Credit Card
0.7861890905232236,-0.06738474703376597,0.14604414878084296,-1.4608707656399096,-0.992892159433853,1.087433108358406,1.9754821593486391,-0.9931935985843433,-0.985983784221465,-0.8287894552209925,-0.862045064437871,-0.9723062232610394,1.8214896039937767,-0.6273854645675115,1.2327587244297822,1.271518514534418
-0.46083559299380444,-0.5759736338670806,-0.9387846811303288,-0.5090522964360507,-0.992892159433853,1.087433108358406,-0.5062055333011575,-0.9931935985843433,1.0142154627721411,-0.8287894552209925,1.1600321621841057,1.028482566578745,-0.5490012118693469,-0.6273854645675115,-0.8111887429249826,-0.7864612182750342
-0.8874062587929287,0.13325114457411408,0.4541903663107786,1.001646782252858,-0.992892159433853,-0.9195967938750776,-0.5062055333011575,1.0068530459976364,1.0142154627721411,1.2065790578058877,-0.862045064437871,1.028482566578745,-0.5490012118693469,-0.6273854645675115,-0.8111887429249826,1.271518514534418
0.48927845159059785,-0.06738474703376597,-1.3977507245542862,-1.4431849494891622,-0.992892159433853,1.087433108358406,1.9754821593486391,-0.9931935985843433,-0.985983784221465,-0.8287894552209925,-0.862045064437871,1.028482566578745,-0.5490012118693469,-0.6273854645675115,-0.8111887429249826,1.271518514534418
0.8455712183097488,-0.5759736338670806,1.2308729786920147,1.2981165538766815,-0.992892159433853,-0.9195967938750776,-0.5062055333011575,1.0068530459976364,-0.985983784221465,1.2065790578058877,-0.862045064437871,-0.9723062232610394,-0.5490012118693469,1.5939164301317543,-0.8111887429249826,-0.7864612182750342
1.8178766425302042,-0.5759736338670806,-1.3092489671091778,0.9967126182384562,1.007158723632383,-0.9195967938750776,-0.5062055333011575,1.0068530459976364,1.0142154627721411,1.2065790578058877,1.1600321621841057,1.028482566578745,-0.5490012118693469,-0.6273854645675115,-0.8111887429249826,-0.7864612182750342
0.9049533460962739,-0.06738474703376597,1.1057004213945718,0.7418172458622636,-0.992892159433853,-0.9195967938750776,-0.5062055333011575,-0.9931935985843433,-0.985983784221465,1.2065790578058877,-0.862045064437871,-0.9723062232610394,-0.5490012118693469,1.5939164301317543,1.2327587244297822,-0.7864612182750342
-0.4014534652072793,-0.5759736338670806,0.8970794925655003,-1.288836008537185,-0.992892159433853,-0.9195967938750776,1.9754821593486391,-0.9931935985843433,-0.985983784221465,-0.8287894552209925,-0.862045064437871,-0.9723062232610394,-0.5490012118693469,1.5939164301317543,-0.8111887429249826,1.271518514534418
0.16969970119521982,-0.06738474703376597,-1.322859363868958,0.7893665355772639,-0.992892159433853,1.087433108358406,-0.5062055333011575,1.0068530459976364,1.0142154627721411,1.2065790578058877,-0.862045064437871,1.028482566578745,-0.5490012118693469,-0.6273854645675115,-0.8111887429249826,-0.7864612182750342
-1.5890960209377822,-0.5759736338670806,-1.3977507245542862,0.35272929054582147,1.007158723632383,-0.9195967938750776,-0.5062055333011575,1.0068530459976364,1.0142154627721411,-0.8287894552209925,1.1600321621841057,1.028482566578745,-0.5490012118693469,-0.6273854645675115,1.2327587244297822,-0.7864612182750342
-1.2471025077136457,-0.5759736338670806,-0.3428480263735937,0.6205325527355969,1.007158723632383,-0.9195967938750776,-0.5062055333011575,1.0068530459976364,1.0142154627721411,-0.8287894552209925,1.1600321621841057,1.028482566578745,-0.5490012118693469,-0.6273854645675115,-0.8111887429249826,-0.7864612182750342
-1.1899338370990744,0.289641164030682,0.10156130287044149,-0.6310076209298062,-0.992892159433853,-0.9195967938750776,-0.5062055333011575,1.0068530459976364,1.0142154627721411,-0.8287894552209925,1.1600321621841057,1.028482566578745,-0.5490012118693469,-0.6273854645675115,-0.8111887429249826,-0.7864612182750342
-1.2537344765459488,-0.06738474703376597,0.17785540551636092,1.0483232848151864,-0.992892159433853,-0.9195967938750776,-0.5062055333011575,1.0068530459976364,1.0142154627721411,1.2065790578058877,-0.862045064437871,1.028482566578745,-0.5490012118693469,-0.6273854645675115,-0.8111887429249826,-0.7864612182750342
1.0830997294558493,-0.5759736338670806,-1.3977507245542862,0.4315115624900599,1.007158723632383,1.087433108358406,-0.5062055333011575,1.0068530459976364,1.0142154627721411,-0.8287894552209925,1.1600321621841057,1.028482566578745,-0.5490012118693469,-0.6273854645675115,1.2327587244297822,-0.7864612182750342
-0.4014534652072793,-0.5759736338670806,-1.0639572384277718,0.9331456205839853,1.007158723632383,1.087433108358406,-0.5062055333011575,1.0068530459976364,1.0142154627721411,1.2065790578058877,-0.862045064437871,1.028482566578745,-0.5490012118693469,-0.6273854645675115,-0.8111887429249826,-0.7864612182750342
1.0830997294558493,-0.5759736338670806,-0.3963702661747429,0.14371509967335247,-0.992892159433853,-0.9195967938750776,-0.5062055333011575,-0.9931935985843433,-0.985983784221465,-0.8287894552209925,1.1600321621841057,-0.9723062232610394,1.8214896039937767,-0.6273854645675115,-0.8111887429249826,1.271518514534418
-1.5627562856739716,-0.5759736338670806,-1.3977507245542862,0.8113284144304966,1.007158723632383,1.087433108358406,-0.5062055333011575,1.0068530459976364,1.0142154627721411,1.2065790578058877,-0.862045064437871,1.028482566578745,-0.5490012118693469,-0.6273854645675115,-0.8111887429249826,-0.7864612182750342
1.5819468358800595,2.37447968748069,-0.045468523951731066,1.3303784340546838,-0.992892159433853,-0.9195967938750776,-0.5062055333011575,-0.9931935985843433,-0.985983784221465,1.2065790578058877,1.1600321621841057,0.22691254180995168,0.4006814291143397,-0.6273854645675115,-0.8111887429249826,0.038021042810526096
0.31113206823102246,-0.5759736338670806,-0.8553363095987002,0.134068290863854,-0.992892159433853,-0.9195967938750776,-0.5062055333011575,-0.9931935985843433,1.0142154627721411,1.2065790578058877,-0.862045064437871,1.028482566578745,-0.5490012118693469,-0.6273854645675115,1.2327587244297822,1.271518514534418
1.3221370329080595,-0.5759736338670806,-1.3977507245542862,0.15167240436852006,1.007158723632383,1.087433108358406,-0.5062055333011575,1.0068530459976364,1.0142154627721411,-0.8287894552209925,1.1600321621841057,1.028482566578745,-0.5490012118693469,-0.6273854645675115,-0.8111887429249826,-0.7864612182750342
-1.4703317653647319,-0.5759736338670806,1.5646664648185291,0.6758973856640235,1.007158723632383,-0.9195967938750776,-0.5062055333011575,-0.9931935985843433,-0.985983784221465,1.2065790578058877,-0.862045064437871,-0.9723062232610394,-0.5490012118693469,1.5939164301317543,1.2327587244297822,1.271518514534418
-0.282689209634229,-0.5759736338670806,-0.3129218946431143,-1.436753743616163,1.007158723632383,1.087433108358406,1.9754821593486391,-0.9931935985843433,-0.985983784221465,-0.8287894552209925,-0.862045064437871,-0.9723062232610394,-0.5490012118693469,1.5939164301317543,1.2327587244297822,1.271518514534418
0.642339004247304,-0.5759736338670806,-0.15574999431460473,0.46657603916218865,1.007158723632383,-0.9195967938750776,-0.5062055333011575,1.0068530459976364,-0.985983784221465,-0.8287894552209925,1.1600321621841057,1.028482566578745,-0.5490012118693469,-0.6273854645675115,-0.8111887429249826,1.271518514534418
-1.6484781487243074,-0.06738474703376597,-0.020852594282414233,-0.0765537014768649,-0.992892159433853,-0.9195967938750776,-0.5062055333011575,-0.9931935985843433,-0.985983784221465,-0.8287894552209925,1.1600321621841057,1.028482566578745,-0.5490012118693469,-0.6273854645675115,1.2327587244297822,-0.7864612182750342
1.795685262894151,1.9669708002994923,1.2308729786920147,0.49100021681530087,-0.992892159433853,1.087433108358406,-0.5062055333011575,-0.9931935985843433,1.0142154627721411,-0.8287894552209925,1.1600321621841057,-0.9723062232610394,1.8214896039937767,-0.6273854645675115,1.2327587244297822,1.271518514534418
-1.4703317653647319,-0.06738474703376597,1.5229422790527147,1.1421598114564544,-0.992892159433853,-0.9195967938750776,-0.5062055333011575,1.0068530459976364,1.0142154627721411,1.2065790578058877,-0.862045064437871,-0.9723062232610394,1.8214896039937767,-0.6273854645675115,1.2327587244297822,-0.7864612182750342
1.3642755767852397,-0.06738474703376597,-1.036185223819342,1.0815601962231152,-0.992892159433853,-0.9195967938750776,-0.5062055333011575,1.0068530459976364,1.0142154627721411,1.2065790578058877,1.1600321621841057,1.028482566578745,-0.5490012118693469,-0.6273854645675115,-0.8111887429249826,-0.7864612182750342
0.014221429298396706,-0.5759736338670806,1.1474246071603862,0.2048115554668436,-0.992892159433853,1.087433108358406,-0.5062055333011575,-0.9931935985843433,-0.985983784221465,1.2065790578058877,-0.862045064437871,-0.9723062232610394,1.8214896039937767,-0.6273854645675115,1.2327587244297822,1.271518514534418
0.7268069627366984,-0.06738474703376597,-0.8970604953645145,-1.4335381406796635,-0.992892159433853,1.087433108358406,1.9754821593486391,-0.9931935985843433,-0.985983784221465,-0.8287894552209925,-0.862045064437871,1.028482566578745,-0.5490012118693469,-0.6273854645675115,-0.8111887429249826,1.271518514534418
-0.698364104139905,-0.5759736338670806,-1.2308539814910289,-1.309737427624432,1.007158723632383,-0.9195967938750776,-0.5062055333011575,1.0068530459976364,1.0142154627721411,-0.8287894552209925,1.1600321621841057,1.028482566578745,-0.5490012118693469,-0.6273854645675115,1.2327587244297822,1.271518514534418
1.5581567517480506,1.9669708002994923,-0.7151229047962286,1.2579016621832804,-0.992892159433853,-0.9195967938750776,-0.5062055333011575,0.21177416477597533,-0.985983784221465,1.2065790578058877,1.1600321621841057,1.028482566578745,-0.5490012118693469,-0.6273854645675115,-0.8111887429249826,-0.7864612182750342
0.7268069627366984,-0.06738474703376597,1.5646664648185291,-2.3162211467487825,-0.992892159433853,-0.9195967938750776,-0.5062055333011575,-0.9931935985843433,-0.985983784221465,1.2065790578058877,-0.862045064437871,-0.9723062232610394,-0.5490012118693469,1.5939164301317543,-0.8111887429249826,-0.7864612182750342
0.2517499404444973,2.475559687132807,1.5646664648185291,-1.4319303392114138,-0.992892159433853,1.087433108358406,1.9754821593486391,-0.9931935985843433,-0.985983784221465,-0.8287894552209925,-0.862045064437871,-0.9723062232610394,-0.5490012118693469,1.5939164301317543,1.2327587244297822,1.271518514534418
-0.12656299486675762,-0.5759736338670806,-1.3977507245542862,-0.08697745213212449,1.007158723632383,1.087433108358406,-0.5062055333011575,1.0068530459976364,1.0142154627721411,-0.8287894552209925,1.1600321621841057,1.028482566578745,-0.5490012118693469,-0.6273854645675115,-0.8111887429249826,1.271518514534418
-0.46083559299380444,2.9841485739661215,-0.020852594282414233,-1.4271069348066645,-0.992892159433853,1.087433108358406,1.9754821593486391,-0.9931935985843433,-0.985983784221465,-0.8287894552209925,-0.862045064437871,1.028482566578745,-0.5490012118693469,-0.6273854645675115,1.2327587244297822,1.271518514534418
1.9738316462537266,2.9841485739661215,1.5229422790527147,0.134068290863854,-0.992892159433853,-0.9195967938750776,-0.5062055333011575,-0.9931935985843433,1.0142154627721411,-0.8287894552209925,1.1600321621841057,-0.9723062232610394,1.8214896039937767,-0.6273854645675115,1.2327587244297822,-0.7864612182750342
-0.8140589771532206,-0.06738474703376597,-0.858571310420053,-1.3961623034308341,-0.992892159433853,0.1098533283462072,1.9754821593486391,-0.9931935985843433,-0.985983784221465,-0.8287894552209925,-0.862045064437871,1.028482566578745,-0.5490012118693469,-0.6273854645675115,0.18437276478827647,1.271518514534418
-0.10454282627465358,-0.5759736338670806,-1.1474056099594003,1.1373364070517054,1.007158723632383,1.087433108358406,-0.5062055333011575,1.0068530459976364,-0.985983784221465,1.2065790578058877,-0.862045064437871,1.028482566578745,-0.5490012118693469,-0.6273854645675115,-0.8111887429249826,-0.7864612182750342
-1.114038998645581,-0.06738474703376597,-1.3560265387884718,0.18230233491134684,-0.992892159433853,1.087433108358406,-0.5062055333011575,1.0068530459976364,1.0142154627721411,-0.8287894552209925,1.1600321621841057,1.028482566578745,-0.5490012118693469,-0.6273854645675115,-0.8111887429249826,-0.7864612182750342
1.0237176016693241,-0.5759736338670806,-0.4798186377063715,-0.34987995107932435,1.007158723632383,1.087433108358406,-0.5062055333011575,1.0068530459976364,-0.985983784221465,-0.8287894552209925,1.1600321621841057,1.028482566578745,-0.5490012118693469,-0.6273854645675115,1.2327587244297822,-0.7864612182750342
-0.15139304263579528,-0.5759736338670806,1.1743950615477559,0.9371884285314249,-0.12214972276730984,-0.9195967938750776,-0.5062055333011575,-0.9931935985843433,1.0142154627721411,1.2065790578058877,-0.862045064437871,-0.9723062232610394,-0.5490012118693469,1.5939164301317543,-0.8111887429249826,-0.7864612182750342
-1.410949637578207,-0.5759736338670806,-1.2308539814910289,-0.2855678923493339,1.007158723632383,1.087433108358406,-0.5062055333011575,1.0068530459976364,-0.985983784221465,-0.8287894552209925,1.1600321621841057,1.028482566578745,-0.5490012118693469,-0.6273854645675115,1.2327587244297822,-0.7864612182750342
1.1448176871047167,-0.06738474703376597,1.164362562670808,1.2940106953218233,-0.992892159433853,-0.9195967938750776,-0.5062055333011575,1.0068530459976364,1.0142154627721411,1.2065790578058877,-0.862045064437871,-0.9723062232610394,1.8214896039937767,-0.6273854645675115,-0.8111887429249826,-0.7864612182750342
0.2517499404444973,-0.5759736338670806,-0.6049911950038144,0.15336190848285094,-0.992892159433853,1.087433108358406,-0.5062055333011575,1.0068530459976364,1.0142154627721411,-0.8287894552209925,1.1600321621841057,1.028482566578745,-0.5490012118693469,-0.6273854645675115,-0.8111887429249826,-0.7864612182750342
-0.5202177207803296,0.44120413979954864,-0.8553363095987002,-1.4865955891319058,-0.992892159433853,1.087433108358406,1.9754821593486391,-0.9931935985843433,-0.985983784221465,-0.8287894552209925,-0.862045064437871,-0.9723062232610394,-0.5490012118693469,1.5939164301317543,1.2327587244297822,-0.7864612182750342
-1.0946877684131988,-0.5759736338670806,-1.1516229956719912,-1.4596061928536124,1.007158723632383,1.087433108358406,1.9754821593486391,-0.9931935985843433,-0.985983784221465,-0.8287894552209925,-0.862045064437871,1.028482566578745,-0.5490012118693469,-0.6273854645675115,-0.8111887429249826,1.271518514534418
-0.8765104874994805,-0.5759736338670806,-1.2308539814910289,-1.4721253759176578,1.007158723632383,1.087433108358406,1.9754821593486391,-0.9931935985843433,-0.985983784221465,-0.8287894552209925,-0.862045064437871,1.028482566578745,-0.5490012118693469,-0.6273854645675115,-0.8111887429249826,1.271518514534418
-1.2328032542186314,2.475559687132807,1.5646664648185291,-1.3418934569894272,-0.992892159433853,-0.9195967938750776,1.9754821593486391,-0.9931935985843433,-0.985983784221465,-0.8287894552209925,-0.862045064437871,-0.9723062232610394,1.8214896039937767,-0.6273854645675115,-0.8111887429249826,-0.7864612182750342
-1.3515675097916817,-0.5759736338670806,1.0639762356287574,0.4556285845138063,1.007158723632383,-0.9195967938750776,-0.5062055333011575,1.0068530459976364,1.0142154627721411,-0.8287894552209925,1.1600321621841057,-0.9723062232610394,1.8214896039937767,-0.6273854645675115,-0.8111887429249826,-0.7864612182750342
-0.07556960259029794,-0.5759736338670806,-0.7244913728306812,0.7609700273430249,1.007158723632383,-0.9195967938750776,-0.5062055333011575,1.0068530459976364,-0.985983784221465,-0.8287894552209925,1.1600321621841057,1.028482566578745,-0.5490012118693469,-0.6273854645675115,-0.8111887429249826,-0.7864612182750342
-1.529713893151257,1.4583819134661777,0.6884585637364288,0.8077371060605042,-0.992892159433853,-0.9195967938750776,-0.5062055333011575,1.0068530459976364,1.0142154627721411,1.2065790578058877,-0.862045064437871,-0.9723062232610394,1.8214896039937767,-0.6273854645675115,-0.8111887429249826,-0.7864612182750342
-1.2328032542186314,-0.5759736338670806,-1.2308539814910289,-1.4464005524256618,1.007158723632383,1.087433108358406,1.9754821593486391,-0.9931935985843433,-0.985983784221465,-0.8287894552209925,-0.862045064437871,1.028482566578745,-0.5490012118693469,-0.6273854645675115,1.2327587244297822,1.271518514534418
1.9738316462537266,-0.5759736338670806,0.9805278640971289,1.0891023630042125,-0.992892159433853,-0.9195967938750776,-0.5062055333011575,1.0068530459976364,1.0142154627721411,1.2065790578058877,1.1600321621841057,-0.9723062232610394,-0.5490012118693469,1.5939164301317543,-0.8111887429249826,-0.7864612182750342
1.9144495184672015,-0.06738474703376597,-0.020852594282414233,0.4684909962598041,-0.992892159433853,-0.9195967938750776,-0.5062055333011575,1.0068530459976364,1.0142154627721411,-0.8287894552209925,1.1600321621841057,1.028482566578745,-0.5490012118693469,-0.6273854645675115,-0.8111887429249826,1.271518514534418
-0.5795998485668548,0.44120413979954864,-1.0639572384277718,0.018306585149870897,-0.992892159433853,1.087433108358406,-0.5062055333011575,1.0068530459976364,-0.985983784221465,-0.8287894552209925,1.1600321621841057,-0.9723062232610394,1.8214896039937767,-0.6273854645675115,-0.8111887429249826,1.271518514534418
-0.22330708184770387,-0.06738474703376597,-0.3963702661747429,-1.4608707656399096,-0.992892159433853,1.087433108358406,1.9754821593486391,-0.9931935985843433,-0.985983784221465,-0.8287894552209925,-0.862045064437871,-0.9723062232610394,1.8214896039937767,-0.6273854645675115,1.2327587244297822,-0.7864612182750342
1.5581567517480506,-0.5759736338670806,0.18776833454665726,1.164669032011951,-0.992892159433853,-0.9195967938750776,-0.5062055333011575,1.0068530459976364,-0.985983784221465,1.2065790578058877,-0.862045064437871,1.028482566578745,-0.5490012118693469,-0.6273854645675115,-0.8111887429249826,-0.7864612182750342
-0.1462178460559756,-0.5759736338670806,0.13928160870634798,-0.07973008394739364,1.007158723632383,1.087433108358406,-0.5062055333011575,1.0068530459976364,-0.985983784221465,1.2065790578058877,-0.862045064437871,-0.9723062232610394,1.8214896039937767,-0.6273854645675115,-0.8111887429249826,1.271518514534418
-1.6484781487243074,-0.5759736338670806,0.6050101922048002,-1.451223956830411,1.007158723632383,1.087433108358406,1.9754821593486391,-0.9931935985843433,-0.985983784221465,-0.8287894552209925,-0.862045064437871,-0.9723062232610394,-0.5490012118693469,1.5939164301317543,-0.8111887429249826,1.271518514534418
0.8543412637519598,-0.5759736338670806,-1.3864833457807295,-1.2857356711743273,1.007158723632383,-0.9195967938750776,-0.5062055333011575,1.0068530459976364,1.0142154627721411,-0.8287894552209925,1.1600321621841057,1.028482566578745,-0.5490012118693469,-0.6273854645675115,1.2327587244297822,-0.7864612182750342
-1.5890960209377822,-0.5759736338670806,1.3143213502236433,0.8334619295525003,1.007158723632383,-0.9195967938750776,-0.5062055333011575,-0.9931935985843433,-0.985983784221465,-0.8287894552209925,1.1600321621841057,-0.9723062232610394,-0.5490012118693469,1.5939164301317543,-0.8111887429249826,1.271518514534418
0.43575951491852455,-0.06738474703376597,-1.2071656751762727,0.5950910652841471,-0.992892159433853,1.087433108358406,-0.5062055333011575,1.0068530459976364,1.0142154627721411,1.2065790578058877,-0.862045064437871,1.028482566578745,-0.5490012118693469,-0.6273854645675115,-0.8111887429249826,-0.7864612182750342
0.6255031910440457,-0.5759736338670806,-1.326570766098149,1.1658063133258512,1.007158723632383,-0.9195967938750776,-0.5062055333011575,1.0068530459976364,1.0142154627721411,1.2065790578058877,-0.862045064437871,1.028482566578745,-0.5490012118693469,-0.6273854645675115,-0.8111887429249826,-0.7864612182750342
-1.1734211264321062,-0.06738474703376597,1.5646664648185291,1.0280059072107213,-0.992892159433853,-0.9195967938750776,-0.5062055333011575,-0.9931935985843433,-0.985983784221465,-0.8287894552209925,1.1600321621841057,-0.9723062232610394,-0.5490012118693469,1.5939164301317543,-0.8111887429249826,-0.7864612182750342
1.2544626354272899,-0.06738474703376597,1.3143213502236433,1.324802009822096,-0.992892159433853,-0.9195967938750776,-0.5062055333011575,1.0068530459976364,-0.985983784221465,1.2065790578058877,1.1600321621841057,-0.9723062232610394,1.8214896039937767,-0.6273854645675115,-0.8111887429249826,1.1539725499224796
0.48927845159059785,2.475559687132807,1.5646664648185291,0.5086860329660482,-0.992892159433853,-0.9195967938750776,-0.5062055333011575,-0.9931935985843433,-0.985983784221465,-0.8287894552209925,1.1600321621841057,-0.9723062232610394,-0.5490012118693469,1.5939164301317543,-0.8111887429249826,-0.7864612182750342
0.48927845159059785,0.9497930266328632,1.5229422790527147,1.3029399582814305,-0.992892159433853,-0.9195967938750776,-0.5062055333011575,-0.9931935985843433,1.0142154627721411,1.2065790578058877,-0.862045064437871,-0.9723062232610394,-0.5490012118693469,1.5939164301317543,1.2327587244297822,-0.7864612182750342
-1.4703317653647319,-0.5759736338670806,-1.105681424193586,-0.8531218106414997,1.007158723632383,-0.9195967938750776,-0.5062055333011575,-0.9931935985843433,1.0142154627721411,1.2065790578058877,-0.862045064437871,1.028482566578745,-0.5490012118693469,-0.6273854645675115,-0.8111887429249826,-0.7864612182750342
-0.22330708184770387,-0.5759736338670806,-1.3977507245542862,0.2023744615933671,1.007158723632383,1.087433108358406,-0.5062055333011575,1.0068530459976364,1.0142154627721411,-0.8287894552209925,1.1600321621841057,1.028482566578745,-0.5490012118693469,-0.6273854645675115,1.2327587244297822,-0.7864612182750342
-1.114038998645581,-0.5759736338670806,0.10431996301502866,-1.438361545084413,1.007158723632383,1.087433108358406,1.9754821593486391,-0.9931935985843433,-0.985983784221465,-0.8287894552209925,-0.862045064437871,-0.9723062232610394,1.8214896039937767,-0.6273854645675115,1.2327587244297822,-0.7864612182750342
-0.4014534652072793,-0.5759736338670806,0.020871591483400065,-1.2486409718309408,1.007158723632383,-0.9195967938750776,1.9754821593486391,-0.9931935985843433,-0.985983784221465,-0.8287894552209925,-0.862045064437871,-0.9723062232610394,1.8214896039937767,-0.6273854645675115,1.2327587244297822,-0.7864612182750342
-1.4703317653647319,-0.5759736338670806,-1.0639572384277718,-1.436753743616163,-0.992892159433853,1.087433108358406,1.9754821593486391,-0.9931935985843433,-0.985983784221465,-0.8287894552209925,-0.862045064437871,-0.9723062232610394,-0.5490012118693469,1.5939164301317543,1.2327587244297822,1.271518514534418
1.0237176016693241,-0.5759736338670806,-0.4798186377063715,0.8045215031240044,1.007158723632383,-0.9195967938750776,-0.5062055333011575,-0.9931935985843433,1.0142154627721411,-0.8287894552209925,1.1600321621841057,1.028482566578745,-0.5490012118693469,-0.6273854645675115,-0.8111887429249826,-0.7864612182750342
-1.643200625768845,-0.07868482007428192,-1.3143023530226574,-0.6601152710643398,-0.9484540648381996,1.087433108358406,-0.5062055333011575,1.0068530459976364,1.0142154627721411,-0.8287894552209925,-0.862045064437871,1.028482566578745,-0.5490012118693469,-0.6273854645675115,1.2327587244297822,1.271518514534418
0.7295997378544993,-0.5759736338670806,-0.6046641429873217,0.7845594631044577,1.007158723632383,-0.9195967938750776,-0.5062055333011575,1.0068530459976364,-0.985983784221465,-0.8287894552209925,1.1600321621841057,1.028482566578745,-0.5490012118693469,-0.6273854645675115,-0.8111887429249826,-0.7864612182750342
-0.4014534652072793,0.44120413979954864,-1.2725781672568433,-1.1569962881407048,-0.992892159433853,-0.9195967938750776,-0.5062055333011575,-0.9931935985843433,1.0142154627721411,-0.8287894552209925,1.1600321621841057,1.028482566578745,-0.5490012118693469,-0.6273854645675115,-0.8111887429249826,-0.7864612182750342
1.1424818572423745,-0.5759736338670806,-0.6467153807696288,0.7160924223702675,1.007158723632383,1.087433108358406,-0.5062055333011575,-0.9931935985843433,1.0142154627721411,1.2065790578058877,-0.862045064437871,1.028482566578745,-0.5490012118693469,-0.6273854645675115,-0.8111887429249826,-0.7864612182750342
-1.4703317653647319,-0.06738474703376597,-0.4798186377063715,-1.3081296261561821,-0.992892159433853,-0.9195967938750776,1.9754821593486391,-0.9931935985843433,-0.985983784221465,-0.8287894552209925,-0.862045064437871,-0.9723062232610394,1.8214896039937767,-0.6273854645675115,1.2327587244297822,1.271518514534418
0.3705141960175476,-0.5759736338670806,0.27121670607828585,-1.4271069348066645,1.007158723632383,1.087433108358406,1.9754821593486391,-0.9931935985843433,-0.985983784221465,-0.8287894552209925,-0.862045064437871,-0.9723062232610394,-0.5490012118693469,1.5939164301317543,1.2327587244297822,1.271518514534418
-0.3420713374207542,1.9669708002994923,1.5229422790527147,1.6405782666138804,-0.992892159433853,-0.9195967938750776,-0.5062055333011575,-0.9931935985843433,-0.985983784221465,1.2065790578058877,-0.862045064437871,-0.9723062232610394,-0.5490012118693469,1.5939164301317543,-0.8111887429249826,-0.7864612182750342
-0.698364104139905,-0.06738474703376597,-0.6049911950038144,0.7707576722907594,-0.992892159433853,1.087433108358406,-0.5062055333011575,1.0068530459976364,1.0142154627721411,1.2065790578058877,-0.862045064437871,1.028482566578745,-0.5490012118693469,-0.6273854645675115,-0.8111887429249826,1.271518514534418
